경기번호,팀명,경기장,관중수,경기날짜,결과,1팀score,2팀score,이름,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,포지션,득점점유율,스타팅멤버
3,GS칼텍스,김천실내체육관,1287,2017-10-17,1,2,3,표승주,19,45,17,0,1,37.78,25.71,21,6,0,0,28.57,29.58,2,1,0,0,50.0,28.57,0,0,0,0,0.0,0.0,2,1,0,0,50.0,10.53,0,0,0,0,0.0,0.0,20,9,0,1,45.0,38.46,20,2,1,0.4,18.35,18,17,1,0,3.4,15.93,3,1,0,0.2,1.67,28,10,2,1.6,28.87,7,0,3,4,0,0.0,9.72,0,0,2,R,0.2159090909090909,1
3,GS칼텍스,김천실내체육관,1287,2017-10-17,1,2,3,문명화,11,12,6,3,0,50.0,6.86,3,3,0,0,100.0,4.23,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,3,3,0,33.33,36.0,0,0,0,0,0.0,0.0,13,2,1,0.4,11.93,4,2,2,0,0.4,3.54,1,0,0,0.0,0.56,0,0,0,0.0,0.0,21,3,8,4,0,0.6,29.17,1,0,1,C,0.125,1
3,GS칼텍스,김천실내체육관,1287,2017-10-17,1,2,3,김유리,6,14,5,1,1,35.71,8.0,2,1,0,1,50.0,2.82,0,0,0,0,0.0,0.0,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,11,4,1,0,36.36,44.0,0,0,0,0,0.0,0.0,9,1,1,0.2,8.26,5,4,1,0,0.8,4.42,0,0,0,0.0,0.0,1,1,0,0.2,1.03,10,0,4,6,0,0.0,13.89,1,0,2,C,0.0681818181818181,1
3,GS칼텍스,김천실내체육관,1287,2017-10-17,1,2,3,이영,5,5,5,0,0,100.0,2.86,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,5,0,0,100.0,20.0,0,0,0,0,0.0,0.0,10,0,0,0.0,9.17,4,3,1,0,0.75,3.54,0,0,0,0.0,0.0,0,0,0,0.0,0.0,4,0,2,2,0,0.0,5.56,1,0,0,C,0.0568181818181818,0
3,GS칼텍스,김천실내체육관,1287,2017-10-17,1,2,3,이나연,2,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,15,1,3,0.2,13.76,10,8,2,0,1.6,8.85,123,54,2,10.8,68.33,0,0,0,0.0,0.0,10,1,4,4,0,0.2,13.89,0,0,5,S,0.0227272727272727,1
3,GS칼텍스,김천실내체육관,1287,2017-10-17,1,2,3,안혜진,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,0.92,1,1,0,0,0.25,0.88,30,7,1,1.75,16.67,0,0,0,0.0,0.0,6,1,3,1,0,0.25,8.33,1,0,1,S,0.0113636363636363,0
3,GS칼텍스,김천실내체육관,1287,2017-10-17,1,2,3,김채원,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,0,0.0,4.59,2,2,0,0,0.5,1.77,0,0,0,0.0,0.0,1,0,0,0.0,1.03,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
3,GS칼텍스,김천실내체육관,1287,2017-10-17,1,2,3,나현정,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,36,29,6,1,5.8,31.86,14,3,0,0.6,7.78,26,12,1,2.2,26.8,0,0,0,0,0,0.0,0.0,0,0,1,Li,0.0,0
3,GS칼텍스,김천실내체육관,1287,2017-10-17,1,2,3,한다혜,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,4,4,0,0,1.0,3.54,4,0,0,0.0,2.22,5,1,1,0.0,5.15,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
4,IBK기업은행,화성종합실내체육관,2062,2017-10-18,0,2,3,메디,31,71,31,9,2,43.66,39.89,38,13,5,2,34.21,44.19,3,1,0,0,33.33,23.08,0,0,0,0,0.0,0.0,17,10,2,0,58.82,62.96,0,0,0,0,0.0,0.0,13,7,2,0,53.85,38.24,18,0,1,0.0,17.82,37,34,3,0,6.8,28.68,7,3,0,0.6,3.72,39,21,2,3.8,40.63,4,0,2,0,0,0.0,5.97,0,0,3,L,0.3875,1
4,IBK기업은행,화성종합실내체육관,2062,2017-10-18,0,2,3,김희진,20,36,12,4,1,33.33,20.22,10,3,2,0,30.0,11.63,6,1,0,1,16.67,46.15,3,0,1,0,0.0,30.0,9,3,1,0,33.33,33.33,2,2,0,0,100.0,25.0,6,3,0,0,50.0,17.65,16,2,3,0.4,15.84,6,3,3,0,0.6,4.65,13,2,0,0.4,6.91,0,0,0,0.0,0.0,19,6,9,3,0,1.2,28.36,0,0,4,R,0.25,1
4,IBK기업은행,화성종합실내체육관,2062,2017-10-18,0,2,3,고예림,12,38,9,1,1,23.68,21.35,23,3,1,0,13.04,26.74,2,1,0,0,50.0,15.38,0,0,0,0,0.0,0.0,1,0,0,0,0.0,3.7,0,0,0,0,0.0,0.0,12,5,0,1,41.67,35.29,17,3,1,0.6,16.83,18,12,6,0,2.4,13.95,11,2,0,0.4,5.85,30,17,1,3.2,31.25,5,0,3,2,0,0.0,7.46,1,0,2,L,0.15,1
4,IBK기업은행,화성종합실내체육관,2062,2017-10-18,0,2,3,김수지,9,16,8,0,1,50.0,8.99,3,2,0,0,66.67,3.49,2,0,0,0,0.0,15.38,7,4,0,1,57.14,70.0,0,0,0,0,0.0,0.0,4,2,0,0,50.0,50.0,0,0,0,0,0.0,0.0,17,0,2,0.0,16.83,4,4,0,0,0.8,3.1,6,1,1,0.2,3.19,0,0,0,0.0,0.0,18,1,9,5,0,0.2,26.87,0,0,4,C,0.1125,1
4,IBK기업은행,화성종합실내체육관,2062,2017-10-18,0,2,3,이고은,4,3,2,0,0,66.67,1.69,3,2,0,0,66.67,3.49,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,2,0,0.4,10.89,14,12,2,0,2.4,10.85,73,27,3,5.4,38.83,1,0,0,0.0,1.04,7,0,4,2,0,0.0,10.45,1,0,3,S,0.05,1
4,IBK기업은행,화성종합실내체육관,2062,2017-10-18,0,2,3,김미연,3,12,3,0,1,25.0,6.74,7,2,0,0,28.57,8.14,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,1,50.0,25.0,3,0,0,0,0.0,8.82,12,0,1,0.0,11.88,9,6,3,0,1.2,6.98,3,1,0,0.2,1.6,4,3,0,0.6,4.17,14,0,6,6,0,0.0,20.9,5,0,2,L,0.0375,1
4,IBK기업은행,화성종합실내체육관,2062,2017-10-18,0,2,3,염혜선,1,2,1,0,0,50.0,1.12,2,1,0,0,50.0,2.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,0,0,0.0,6.93,12,11,1,0,2.75,9.3,63,24,1,6.0,33.51,1,0,0,0.0,1.04,0,0,0,0,0,0.0,0.0,0,0,1,S,0.0125,0
4,IBK기업은행,화성종합실내체육관,2062,2017-10-18,0,2,3,김혜선,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,26,24,2,0,4.8,20.16,12,2,0,0.4,6.38,19,10,0,2.0,19.79,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
4,IBK기업은행,화성종합실내체육관,2062,2017-10-18,0,2,3,채선아,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,1.98,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
4,현대건설,화성종합실내체육관,2062,2017-10-18,1,2,3,엘리자베스,35,84,34,7,3,40.48,49.7,43,15,4,3,34.88,63.24,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,23,10,1,0,43.48,76.67,0,0,0,0,0.0,0.0,18,9,2,0,50.0,50.0,15,0,1,0.0,14.29,11,11,0,0,2.2,10.0,6,0,0,0.0,3.39,46,17,3,2.8,49.46,7,1,2,2,1,0.2,7.07,3,0,5,L,0.4069767441860465,1
4,현대건설,화성종합실내체육관,2062,2017-10-18,1,2,3,양효진,16,28,13,0,2,46.43,16.57,3,1,0,1,33.33,4.41,11,3,0,1,27.27,68.75,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,14,9,0,0,64.29,73.68,0,0,0,0,0.0,0.0,15,0,1,0.0,14.29,5,5,0,0,1.0,4.55,4,1,0,0.2,2.26,1,0,0,0.0,1.08,16,3,5,3,0,0.6,16.16,3,0,3,C,0.1860465116279069,1
4,현대건설,화성종합실내체육관,2062,2017-10-18,1,2,3,황연주,13,28,11,0,1,39.29,16.57,8,3,0,0,37.5,11.76,1,0,0,0,0.0,6.25,0,0,0,0,0.0,0.0,7,4,0,0,57.14,23.33,0,0,0,0,0.0,0.0,12,4,0,1,33.33,33.33,17,1,4,0.2,16.19,18,18,0,0,3.6,16.36,8,1,0,0.2,4.52,0,0,0,0.0,0.0,24,1,7,12,0,0.2,24.24,2,0,5,R,0.1511627906976744,1
4,현대건설,화성종합실내체육관,2062,2017-10-18,1,2,3,김세영,10,7,4,0,0,57.14,4.14,1,0,0,0,0.0,1.47,1,0,0,0,0.0,6.25,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,0,0,80.0,26.32,0,0,0,0,0.0,0.0,14,0,0,0.0,13.33,9,8,1,0,1.6,8.18,2,0,0,0.0,1.13,1,0,1,0.0,1.08,24,6,5,7,0,1.2,24.24,2,0,0,C,0.1162790697674418,1
4,현대건설,화성종합실내체육관,2062,2017-10-18,1,2,3,황민경,7,18,5,0,2,27.78,10.65,9,1,0,1,11.11,13.24,3,3,0,0,100.0,18.75,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,1,0,1,16.67,16.67,22,2,3,0.4,20.95,23,19,3,1,3.8,20.91,8,2,1,0.4,4.52,30,13,3,2.0,32.26,11,0,5,3,0,0.0,11.11,0,0,7,L,0.0813953488372093,1
4,현대건설,화성종합실내체육관,2062,2017-10-18,1,2,3,이다영,5,4,2,0,0,50.0,2.37,4,2,0,0,50.0,5.88,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,0,0,0.0,10.48,12,10,2,0,2.0,10.91,136,58,1,11.6,76.84,0,0,0,0.0,0.0,17,3,8,6,0,0.6,17.17,2,0,1,S,0.0581395348837209,1
4,현대건설,화성종합실내체육관,2062,2017-10-18,1,2,3,고유민,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0.0,3.81,1,1,0,0,0.25,0.91,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
4,현대건설,화성종합실내체육관,2062,2017-10-18,1,2,3,김연견,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,28,23,5,0,4.6,25.45,12,3,0,0.6,6.78,15,10,0,2.0,16.13,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
4,현대건설,화성종합실내체육관,2062,2017-10-18,1,2,3,박혜미,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,0,0,0.0,6.67,3,1,2,0,0.25,2.73,1,0,0,0.0,0.56,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
5,흥국생명,인천계양체육관,1619,2017-10-21,1,3,2,심슨,43,91,42,6,5,46.15,52.6,47,21,4,3,44.68,55.29,3,3,0,0,100.0,42.86,0,0,0,0,0.0,0.0,26,13,0,1,50.0,86.67,0,0,0,0,0.0,0.0,15,5,2,1,33.33,51.72,21,0,1,0.0,19.63,17,17,0,0,3.4,15.04,3,0,1,0.0,1.66,0,0,0,0.0,0.0,8,1,4,2,0,0.2,12.7,1,0,7,L,0.5,1
5,흥국생명,인천계양체육관,1619,2017-10-21,1,3,2,이재영,17,44,14,1,4,31.82,25.43,25,4,1,4,16.0,29.41,2,0,0,0,0.0,28.57,0,0,0,0,0.0,0.0,4,3,0,0,75.0,13.33,0,0,0,0,0.0,0.0,13,7,0,0,53.85,44.83,16,2,4,0.4,14.95,10,9,1,0,1.8,8.85,5,2,0,0.4,2.76,38,17,2,3.0,41.3,9,1,3,3,1,0.2,14.29,4,0,9,L,0.1976744186046511,1
5,흥국생명,인천계양체육관,1619,2017-10-21,1,3,2,정시영,10,11,4,0,1,36.36,6.36,2,0,0,0,0.0,2.35,0,0,0,0,0.0,0.0,5,3,0,0,60.0,50.0,0,0,0,0,0.0,0.0,4,1,0,1,25.0,33.33,0,0,0,0,0.0,0.0,16,1,1,0.2,14.95,5,3,2,0,0.6,4.42,5,1,0,0.2,2.76,2,1,0,0.2,2.17,14,5,2,4,0,1.0,22.22,0,0,2,R,0.1162790697674418,1
5,흥국생명,인천계양체육관,1619,2017-10-21,1,3,2,김나희,6,14,4,2,0,28.57,8.09,0,0,0,0,0.0,0.0,1,0,0,0,0.0,14.29,5,2,0,0,40.0,50.0,0,0,0,0,0.0,0.0,8,2,2,0,25.0,66.67,0,0,0,0,0.0,0.0,8,1,0,0.33,7.48,6,5,1,0,1.67,5.31,0,0,0,0.0,0.0,0,0,0,0.0,0.0,13,1,5,5,0,0.33,20.63,1,0,0,C,0.0697674418604651,1
5,흥국생명,인천계양체육관,1619,2017-10-21,1,3,2,임해정,5,1,0,0,1,0.0,0.58,1,0,0,1,0.0,1.18,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,2,0,0.4,4.67,1,1,0,0,0.2,0.88,0,0,0,0.0,0.0,0,0,0,0.0,0.0,6,3,0,2,0,0.6,9.52,1,0,1,C,0.0581395348837209,0
5,흥국생명,인천계양체육관,1619,2017-10-21,1,3,2,조송화,3,3,1,0,0,33.33,1.73,3,1,0,0,33.33,3.53,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,20,2,1,0.4,18.69,17,16,1,0,3.2,15.04,135,51,1,10.2,74.59,0,0,0,0.0,0.0,7,0,5,1,0,0.0,11.11,1,0,2,S,0.0348837209302325,1
5,흥국생명,인천계양체육관,1619,2017-10-21,1,3,2,신연경,2,4,2,0,0,50.0,2.31,4,2,0,0,50.0,4.71,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,0,4,0.0,10.28,13,9,4,0,3.0,11.5,5,1,0,0.33,2.76,10,3,0,1.0,10.87,4,0,4,0,0,0.0,6.35,0,0,4,L,0.0232558139534883,1
5,흥국생명,인천계양체육관,1619,2017-10-21,1,3,2,공윤희,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,0,0,0.0,5.61,1,1,0,0,0.25,0.88,1,0,0,0.0,0.55,0,0,0,0.0,0.0,1,0,0,0,0,0.0,1.59,1,0,0,R,0.0,0
5,흥국생명,인천계양체육관,1619,2017-10-21,1,3,2,김해란,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,33,30,3,0,6.0,29.2,17,8,0,1.6,9.39,30,12,1,2.2,32.61,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
5,흥국생명,인천계양체육관,1619,2017-10-21,1,3,2,남지연,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,6,5,1,0,1.0,5.31,1,0,0,0.0,0.55,5,1,0,0.2,5.43,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
5,KGC인삼공사,인천계양체육관,1619,2017-10-21,0,3,2,알레나,32,72,27,8,5,37.5,43.37,33,8,5,1,24.24,46.48,2,1,0,0,50.0,25.0,0,0,0,0,0.0,0.0,31,12,3,4,38.71,93.94,0,0,0,0,0.0,0.0,6,6,0,0,100.0,17.14,17,2,1,0.4,17.53,8,7,1,0,1.4,7.84,5,1,0,0.2,2.96,0,0,0,0.0,0.0,18,3,5,5,0,0.6,20.45,2,0,6,R,0.4705882352941176,1
5,KGC인삼공사,인천계양체육관,1619,2017-10-21,0,3,2,한송이,13,36,11,1,5,30.56,21.69,14,3,0,2,21.43,19.72,3,1,0,0,33.33,37.5,0,0,0,0,0.0,0.0,1,0,0,1,0.0,3.03,0,0,0,0,0.0,0.0,18,7,1,2,38.89,51.43,12,1,0,0.2,12.37,18,13,5,0,2.6,17.65,7,0,0,0.0,4.14,39,17,2,3.0,41.49,14,1,6,3,0,0.2,15.91,0,0,5,L,0.1911764705882352,1
5,KGC인삼공사,인천계양체육관,1619,2017-10-21,0,3,2,유희옥,8,16,7,0,1,43.75,9.64,6,2,0,1,33.33,8.45,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,5,0,0,50.0,55.56,0,0,0,0,0.0,0.0,12,0,4,0.0,12.37,4,4,0,0,0.8,3.92,4,1,0,0.2,2.37,2,0,0,0.0,2.13,12,1,4,4,0,0.2,13.64,1,0,5,C,0.1176470588235294,1
5,KGC인삼공사,인천계양체육관,1619,2017-10-21,0,3,2,한수지,8,15,5,1,2,33.33,9.04,4,1,0,0,25.0,5.63,2,0,0,2,0.0,25.0,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,8,4,1,0,50.0,44.44,0,0,0,0,0.0,0.0,20,0,0,0.0,20.62,7,7,0,0,1.4,6.86,6,1,0,0.2,3.55,1,1,0,0.2,1.06,29,3,11,11,0,0.6,32.95,3,0,2,C,0.1176470588235294,1
5,KGC인삼공사,인천계양체육관,1619,2017-10-21,0,3,2,최수빈,6,23,4,1,1,17.39,13.86,11,2,1,0,18.18,15.49,1,0,0,0,0.0,12.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,2,0,1,18.18,31.43,16,0,0,0.0,16.49,18,17,1,0,3.4,17.65,11,1,1,0.2,6.51,20,9,2,1.4,21.28,10,2,2,5,0,0.4,11.36,0,0,2,L,0.08823529411764698,1
5,KGC인삼공사,인천계양체육관,1619,2017-10-21,0,3,2,이재은,1,4,1,0,0,25.0,2.41,3,1,0,0,33.33,4.23,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,3.03,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,16,0,0,0.0,16.49,22,20,2,0,4.0,21.57,123,46,0,9.2,72.78,0,0,0,0.0,0.0,5,0,2,3,0,0.0,5.68,1,0,0,S,0.0147058823529411,1
5,KGC인삼공사,인천계양체육관,1619,2017-10-21,0,3,2,박상미,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,2.06,0,0,0,0,0.0,0.0,1,1,0,0.33,0.59,7,1,2,0.0,7.45,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
5,KGC인삼공사,인천계양체육관,1619,2017-10-21,0,3,2,오지영,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,24,21,3,0,4.2,23.53,11,0,1,0.0,6.51,24,10,2,1.6,25.53,0,0,0,0,0,0.0,0.0,0,0,1,Li,0.0,0
6,한국도로공사,김천실내체육관,5467,2017-10-22,0,2,3,이바나,36,70,30,4,3,42.86,43.48,42,21,3,0,50.0,53.16,1,0,0,0,0.0,8.33,0,0,0,0,0.0,0.0,18,6,0,3,33.33,90.0,0,0,0,0,0.0,0.0,9,3,1,0,33.33,31.03,21,3,4,0.6,21.65,11,8,3,0,1.6,10.68,2,0,0,0.0,1.23,0,0,0,0.0,0.0,10,3,3,3,0,0.6,15.63,3,0,7,R,0.45,1
6,한국도로공사,김천실내체육관,5467,2017-10-22,0,2,3,박정아,20,37,14,2,0,37.84,22.98,19,8,0,0,42.11,24.05,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,2,0,0.0,10.0,0,0,0,0,0.0,0.0,16,6,0,0,37.5,55.17,13,2,3,0.4,13.4,14,9,5,0,1.8,13.59,2,0,0,0.0,1.23,13,7,3,0.8,13.54,6,4,0,1,0,0.8,9.38,1,0,3,L,0.25,1
6,한국도로공사,김천실내체육관,5467,2017-10-22,0,2,3,배유나,11,20,7,1,1,35.0,12.42,3,0,0,1,0.0,3.8,6,3,0,0,50.0,50.0,3,1,0,0,33.33,60.0,0,0,0,0,0.0,0.0,8,3,1,0,37.5,50.0,0,0,0,0,0.0,0.0,12,0,2,0.0,12.37,3,2,1,0,0.4,2.91,2,0,0,0.0,1.23,0,0,0,0.0,0.0,16,4,7,4,0,0.8,25.0,4,0,3,C,0.1375,1
6,한국도로공사,김천실내체육관,5467,2017-10-22,0,2,3,정대영,6,17,5,1,0,29.41,10.56,4,1,1,0,25.0,5.06,3,0,0,0,0.0,25.0,2,0,0,0,0.0,40.0,0,0,0,0,0.0,0.0,8,4,0,0,50.0,50.0,0,0,0,0,0.0,0.0,16,0,1,0.0,16.49,9,9,0,0,1.8,8.74,12,4,0,0.8,7.41,5,1,0,0.2,5.21,12,1,7,3,0,0.2,18.75,4,0,1,C,0.075,1
6,한국도로공사,김천실내체육관,5467,2017-10-22,0,2,3,이효희,4,3,1,0,0,33.33,1.86,3,1,0,0,33.33,3.8,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,18,3,1,0.6,18.56,15,14,1,0,2.8,14.56,122,42,1,8.4,75.31,0,0,0,0.0,0.0,5,0,3,2,0,0.0,7.81,0,0,2,S,0.05,1
6,한국도로공사,김천실내체육관,5467,2017-10-22,0,2,3,문정원,3,10,1,1,0,10.0,6.21,5,1,0,0,20.0,6.33,2,0,1,0,0.0,16.67,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0,0.0,10.34,14,1,4,0.2,14.43,22,20,2,0,4.0,21.36,5,2,2,0.4,3.09,40,23,2,4.2,41.67,13,1,3,7,1,0.2,20.31,1,0,7,R,0.0375,1
6,한국도로공사,김천실내체육관,5467,2017-10-22,0,2,3,유서연,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,1.03,2,2,0,0,0.5,1.94,0,0,0,0.0,0.0,5,3,1,0.5,5.21,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
6,한국도로공사,김천실내체육관,5467,2017-10-22,0,2,3,임명옥,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,27,23,4,0,4.6,26.21,15,5,0,1.0,9.26,27,14,3,2.2,28.13,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
6,한국도로공사,김천실내체육관,5467,2017-10-22,0,2,3,정선아,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0.0,1.56,0,0,0,C,0.0,0
