팀명,경기날짜,이름,경기장,관중수,세트_점수
흥국생명,2021-01-17,이다영,수원체육관,0,2
흥국생명,2021-01-17,김세영,수원체육관,0,2
흥국생명,2021-01-17,이주아,수원체육관,0,2
흥국생명,2021-01-17,도수빈,수원체육관,0,2
흥국생명,2021-01-17,박상미,수원체육관,0,2
흥국생명,2021-01-17,박현주,수원체육관,0,2
KGC인삼공사,2021-01-20,디우프,수원체육관,0,3
KGC인삼공사,2021-01-20,최은지,수원체육관,0,3
KGC인삼공사,2021-01-20,한송이,수원체육관,0,3
KGC인삼공사,2021-01-20,고의정,수원체육관,0,3
KGC인삼공사,2021-01-20,박은진,수원체육관,0,3
KGC인삼공사,2021-01-20,오지영,수원체육관,0,3
KGC인삼공사,2021-01-20,하효림,수원체육관,0,3
흥국생명,2021-01-20,이재영,수원체육관,0,2
흥국생명,2021-01-20,김연경,수원체육관,0,2
흥국생명,2021-01-20,김미연,수원체육관,0,2
흥국생명,2021-01-20,김세영,수원체육관,0,2
흥국생명,2021-01-20,이다영,수원체육관,0,2
흥국생명,2021-01-20,도수빈,수원체육관,0,2
흥국생명,2021-01-20,박상미,수원체육관,0,2
GS칼텍스,2021-01-22,러츠,수원체육관,0,3
GS칼텍스,2021-01-22,이소영,수원체육관,0,3
GS칼텍스,2021-01-22,강소휘,수원체육관,0,3
GS칼텍스,2021-01-22,김유리,수원체육관,0,3
GS칼텍스,2021-01-22,유서연,수원체육관,0,3
GS칼텍스,2021-01-22,문지윤,수원체육관,0,3
GS칼텍스,2021-01-22,문명화,수원체육관,0,3
GS칼텍스,2021-01-22,안혜진,수원체육관,0,3
GS칼텍스,2021-01-22,김해빈,수원체육관,0,3
GS칼텍스,2021-01-22,한다혜,수원체육관,0,3
GS칼텍스,2021-01-22,한수진,수원체육관,0,3
현대건설,2021-01-22,루소,수원체육관,0,2
현대건설,2021-01-22,양효진,수원체육관,0,2
현대건설,2021-01-22,정지윤,수원체육관,0,2
현대건설,2021-01-22,고예림,수원체육관,0,2
현대건설,2021-01-22,황민경,수원체육관,0,2
현대건설,2021-01-22,김다인,수원체육관,0,2
현대건설,2021-01-22,김연견,수원체육관,0,2
현대건설,2021-01-22,김주하,수원체육관,0,2
한국도로공사,2021-01-23,켈시,수원체육관,0,3
한국도로공사,2021-01-23,박정아,수원체육관,0,3
한국도로공사,2021-01-23,배유나,수원체육관,0,3
한국도로공사,2021-01-23,정대영,수원체육관,0,3
한국도로공사,2021-01-23,문정원,수원체육관,0,3
한국도로공사,2021-01-23,이고은,수원체육관,0,3
한국도로공사,2021-01-23,전새얀,수원체육관,0,3
한국도로공사,2021-01-23,우수민,수원체육관,0,3
한국도로공사,2021-01-23,임명옥,수원체육관,0,3
IBK기업은행,2021-01-23,라자레바,수원체육관,0,2
IBK기업은행,2021-01-23,김주향,수원체육관,0,2
IBK기업은행,2021-01-23,김수지,수원체육관,0,2
IBK기업은행,2021-01-23,김희진,수원체육관,0,2
IBK기업은행,2021-01-23,육서영,수원체육관,0,2
IBK기업은행,2021-01-23,조송화,수원체육관,0,2
IBK기업은행,2021-01-23,신연경,수원체육관,0,2
흥국생명,2021-01-26,이재영,수원체육관,0,3
흥국생명,2021-01-26,김연경,수원체육관,0,3
흥국생명,2021-01-26,김미연,수원체육관,0,3
흥국생명,2021-01-26,이다영,수원체육관,0,3
흥국생명,2021-01-26,김채연,수원체육관,0,3
흥국생명,2021-01-26,김세영,수원체육관,0,3
흥국생명,2021-01-26,도수빈,수원체육관,0,3
흥국생명,2021-01-26,박상미,수원체육관,0,3
흥국생명,2021-01-26,박현주,수원체육관,0,3
GS칼텍스,2021-01-26,러츠,수원체육관,0,2
GS칼텍스,2021-01-26,유서연,수원체육관,0,2
GS칼텍스,2021-01-26,이소영,수원체육관,0,2
GS칼텍스,2021-01-26,김유리,수원체육관,0,2
GS칼텍스,2021-01-26,문명화,수원체육관,0,2
GS칼텍스,2021-01-26,김해빈,수원체육관,0,2
GS칼텍스,2021-01-26,안혜진,수원체육관,0,2
GS칼텍스,2021-01-26,한다혜,수원체육관,0,2
GS칼텍스,2021-01-26,한수진,수원체육관,0,2
한국도로공사,2021-01-27,켈시,수원체육관,0,3
한국도로공사,2021-01-27,박정아,수원체육관,0,3
한국도로공사,2021-01-27,배유나,수원체육관,0,3
한국도로공사,2021-01-27,문정원,수원체육관,0,3
한국도로공사,2021-01-27,정대영,수원체육관,0,3
한국도로공사,2021-01-27,이고은,수원체육관,0,3
한국도로공사,2021-01-27,전새얀,수원체육관,0,3
한국도로공사,2021-01-27,우수민,수원체육관,0,3
한국도로공사,2021-01-27,임명옥,수원체육관,0,3
현대건설,2021-01-27,루소,수원체육관,0,2
현대건설,2021-01-27,양효진,수원체육관,0,2
현대건설,2021-01-27,고예림,수원체육관,0,2
현대건설,2021-01-27,황민경,수원체육관,0,2
현대건설,2021-01-27,정지윤,수원체육관,0,2
현대건설,2021-01-27,김다인,수원체육관,0,2
현대건설,2021-01-27,황연주,수원체육관,0,2
현대건설,2021-01-27,김연견,수원체육관,0,2
현대건설,2021-01-27,김주하,수원체육관,0,2
현대건설,2021-01-27,이나연,수원체육관,0,2
GS칼텍스,2021-01-29,러츠,수원체육관,0,3
GS칼텍스,2021-01-29,이소영,수원체육관,0,3
GS칼텍스,2021-01-29,박혜민,수원체육관,0,3
GS칼텍스,2021-01-29,김유리,수원체육관,0,3
GS칼텍스,2021-01-29,문지윤,수원체육관,0,3
GS칼텍스,2021-01-29,이원정,수원체육관,0,3
GS칼텍스,2021-01-29,문명화,수원체육관,0,3
GS칼텍스,2021-01-29,유서연,수원체육관,0,3
GS칼텍스,2021-01-29,안혜진,수원체육관,0,3
GS칼텍스,2021-01-29,한다혜,수원체육관,0,3
GS칼텍스,2021-01-29,한수진,수원체육관,0,3
IBK기업은행,2021-01-29,라자레바,수원체육관,0,2
IBK기업은행,2021-01-29,김주향,수원체육관,0,2
IBK기업은행,2021-01-29,표승주,수원체육관,0,2
IBK기업은행,2021-01-29,김희진,수원체육관,0,2
IBK기업은행,2021-01-29,김수지,수원체육관,0,2
IBK기업은행,2021-01-29,조송화,수원체육관,0,2
IBK기업은행,2021-01-29,신연경,수원체육관,0,2
IBK기업은행,2021-01-29,한지현,수원체육관,0,2
한국도로공사,2021-01-30,켈시,수원체육관,0,3
한국도로공사,2021-01-30,박정아,수원체육관,0,3
한국도로공사,2021-01-30,문정원,수원체육관,0,3
한국도로공사,2021-01-30,정대영,수원체육관,0,3
한국도로공사,2021-01-30,배유나,수원체육관,0,3
한국도로공사,2021-01-30,이고은,수원체육관,0,3
한국도로공사,2021-01-30,전새얀,수원체육관,0,3
한국도로공사,2021-01-30,우수민,수원체육관,0,3
한국도로공사,2021-01-30,임명옥,수원체육관,0,3
KGC인삼공사,2021-01-30,디우프,수원체육관,0,2
KGC인삼공사,2021-01-30,최은지,수원체육관,0,2
KGC인삼공사,2021-01-30,고의정,수원체육관,0,2
KGC인삼공사,2021-01-30,박은진,수원체육관,0,2
KGC인삼공사,2021-01-30,한송이,수원체육관,0,2
KGC인삼공사,2021-01-30,고민지,수원체육관,0,2
KGC인삼공사,2021-01-30,하효림,수원체육관,0,2
KGC인삼공사,2021-01-30,나현수,수원체육관,0,2
KGC인삼공사,2021-01-30,오지영,수원체육관,0,2
KGC인삼공사,2021-01-30,채선아,수원체육관,0,2
현대건설,2021-01-31,루소,수원체육관,0,3
현대건설,2021-01-31,양효진,수원체육관,0,3
현대건설,2021-01-31,정지윤,수원체육관,0,3
현대건설,2021-01-31,황민경,수원체육관,0,3
현대건설,2021-01-31,고예림,수원체육관,0,3
현대건설,2021-01-31,김다인,수원체육관,0,3
현대건설,2021-01-31,김연견,수원체육관,0,3
현대건설,2021-01-31,김주하,수원체육관,0,3
흥국생명,2021-01-31,이재영,수원체육관,0,2
흥국생명,2021-01-31,김연경,수원체육관,0,2
흥국생명,2021-01-31,브루나,수원체육관,0,2
흥국생명,2021-01-31,김미연,수원체육관,0,2
흥국생명,2021-01-31,이주아,수원체육관,0,2
흥국생명,2021-01-31,김채연,수원체육관,0,2
흥국생명,2021-01-31,김세영,수원체육관,0,2
흥국생명,2021-01-31,이다영,수원체육관,0,2
흥국생명,2021-01-31,박현주,수원체육관,0,2
흥국생명,2021-01-31,김다솔,수원체육관,0,2
흥국생명,2021-01-31,도수빈,수원체육관,0,2
KGC인삼공사,2021-02-03,디우프,수원체육관,0,3
KGC인삼공사,2021-02-03,한송이,수원체육관,0,3
KGC인삼공사,2021-02-03,박은진,수원체육관,0,3
KGC인삼공사,2021-02-03,최은지,수원체육관,0,3
KGC인삼공사,2021-02-03,고의정,수원체육관,0,3
KGC인삼공사,2021-02-03,하효림,수원체육관,0,3
KGC인삼공사,2021-02-03,오지영,수원체육관,0,3
IBK기업은행,2021-02-03,라자레바,수원체육관,0,2
IBK기업은행,2021-02-03,김수지,수원체육관,0,2
IBK기업은행,2021-02-03,표승주,수원체육관,0,2
IBK기업은행,2021-02-03,김주향,수원체육관,0,2
IBK기업은행,2021-02-03,조송화,수원체육관,0,2
IBK기업은행,2021-02-03,김희진,수원체육관,0,2
IBK기업은행,2021-02-03,박민지,수원체육관,0,2
IBK기업은행,2021-02-03,한지현,수원체육관,0,2
흥국생명,2021-02-05,김연경,수원체육관,0,3
흥국생명,2021-02-05,이재영,수원체육관,0,3
흥국생명,2021-02-05,브루나,수원체육관,0,3
흥국생명,2021-02-05,김다솔,수원체육관,0,3
흥국생명,2021-02-05,김세영,수원체육관,0,3
흥국생명,2021-02-05,도수빈,수원체육관,0,3
GS칼텍스,2021-02-05,이소영,수원체육관,0,2
GS칼텍스,2021-02-05,러츠,수원체육관,0,2
GS칼텍스,2021-02-05,강소휘,수원체육관,0,2
GS칼텍스,2021-02-05,김유리,수원체육관,0,2
GS칼텍스,2021-02-05,문명화,수원체육관,0,2
GS칼텍스,2021-02-05,안혜진,수원체육관,0,2
GS칼텍스,2021-02-05,김해빈,수원체육관,0,2
GS칼텍스,2021-02-05,한다혜,수원체육관,0,2
GS칼텍스,2021-02-05,한수진,수원체육관,0,2
KGC인삼공사,2021-02-06,디우프,수원체육관,0,3
KGC인삼공사,2021-02-06,고의정,수원체육관,0,3
KGC인삼공사,2021-02-06,한송이,수원체육관,0,3
KGC인삼공사,2021-02-06,박은진,수원체육관,0,3
KGC인삼공사,2021-02-06,최은지,수원체육관,0,3
KGC인삼공사,2021-02-06,염혜선,수원체육관,0,3
KGC인삼공사,2021-02-06,오지영,수원체육관,0,3
KGC인삼공사,2021-02-06,채선아,수원체육관,0,3
현대건설,2021-02-06,양효진,수원체육관,0,2
현대건설,2021-02-06,루소,수원체육관,0,2
현대건설,2021-02-06,정지윤,수원체육관,0,2
현대건설,2021-02-06,고예림,수원체육관,0,2
현대건설,2021-02-06,황민경,수원체육관,0,2
현대건설,2021-02-06,황연주,수원체육관,0,2
현대건설,2021-02-06,이나연,수원체육관,0,2
현대건설,2021-02-06,김다인,수원체육관,0,2
현대건설,2021-02-06,김연견,수원체육관,0,2
현대건설,2021-02-06,김주하,수원체육관,0,2
IBK기업은행,2021-02-07,라자레바,수원체육관,0,3
IBK기업은행,2021-02-07,김주향,수원체육관,0,3
IBK기업은행,2021-02-07,김희진,수원체육관,0,3
IBK기업은행,2021-02-07,표승주,수원체육관,0,3
IBK기업은행,2021-02-07,김수지,수원체육관,0,3
IBK기업은행,2021-02-07,육서영,수원체육관,0,3
IBK기업은행,2021-02-07,조송화,수원체육관,0,3
IBK기업은행,2021-02-07,김수빈,수원체육관,0,3
IBK기업은행,2021-02-07,한지현,수원체육관,0,3
한국도로공사,2021-02-07,켈시,수원체육관,0,2
한국도로공사,2021-02-07,박정아,수원체육관,0,2
한국도로공사,2021-02-07,전새얀,수원체육관,0,2
한국도로공사,2021-02-07,정대영,수원체육관,0,2
한국도로공사,2021-02-07,배유나,수원체육관,0,2
한국도로공사,2021-02-07,문정원,수원체육관,0,2
한국도로공사,2021-02-07,이고은,수원체육관,0,2
한국도로공사,2021-02-07,안예림,수원체육관,0,2
한국도로공사,2021-02-07,우수민,수원체육관,0,2
한국도로공사,2021-02-07,임명옥,수원체육관,0,2
현대건설,2021-02-09,루소,수원체육관,0,3
현대건설,2021-02-09,양효진,수원체육관,0,3
현대건설,2021-02-09,정지윤,수원체육관,0,3
현대건설,2021-02-09,고예림,수원체육관,0,3
현대건설,2021-02-09,이다현,수원체육관,0,3
현대건설,2021-02-09,황민경,수원체육관,0,3
현대건설,2021-02-09,김다인,수원체육관,0,3
현대건설,2021-02-09,김연견,수원체육관,0,3
현대건설,2021-02-09,이영주,수원체육관,0,3
현대건설,2021-02-09,한미르,수원체육관,0,3
GS칼텍스,2021-02-09,러츠,수원체육관,0,2
GS칼텍스,2021-02-09,이소영,수원체육관,0,2
GS칼텍스,2021-02-09,강소휘,수원체육관,0,2
GS칼텍스,2021-02-09,문지윤,수원체육관,0,2
GS칼텍스,2021-02-09,문명화,수원체육관,0,2
GS칼텍스,2021-02-09,안혜진,수원체육관,0,2
GS칼텍스,2021-02-09,김유리,수원체육관,0,2
GS칼텍스,2021-02-09,유서연,수원체육관,0,2
GS칼텍스,2021-02-09,한다혜,수원체육관,0,2
GS칼텍스,2021-02-09,한수진,수원체육관,0,2
한국도로공사,2021-02-11,켈시,수원체육관,0,3
한국도로공사,2021-02-11,배유나,수원체육관,0,3
한국도로공사,2021-02-11,박정아,수원체육관,0,3
한국도로공사,2021-02-11,정대영,수원체육관,0,3
한국도로공사,2021-02-11,문정원,수원체육관,0,3
한국도로공사,2021-02-11,전새얀,수원체육관,0,3
한국도로공사,2021-02-11,이고은,수원체육관,0,3
한국도로공사,2021-02-11,임명옥,수원체육관,0,3
흥국생명,2021-02-11,브루나,수원체육관,0,2
흥국생명,2021-02-11,이주아,수원체육관,0,2
흥국생명,2021-02-11,박혜진,수원체육관,0,2
흥국생명,2021-02-11,도수빈,수원체육관,0,2
흥국생명,2021-02-11,박상미,수원체육관,0,2
IBK기업은행,2021-02-13,라자레바,수원체육관,0,3
IBK기업은행,2021-02-13,김수지,수원체육관,0,3
IBK기업은행,2021-02-13,표승주,수원체육관,0,3
IBK기업은행,2021-02-13,김주향,수원체육관,0,3
IBK기업은행,2021-02-13,김희진,수원체육관,0,3
IBK기업은행,2021-02-13,박민지,수원체육관,0,3
IBK기업은행,2021-02-13,신연경,수원체육관,0,3
IBK기업은행,2021-02-13,조송화,수원체육관,0,3
IBK기업은행,2021-02-13,한지현,수원체육관,0,3
현대건설,2021-02-13,양효진,수원체육관,0,2
현대건설,2021-02-13,루소,수원체육관,0,2
현대건설,2021-02-13,정지윤,수원체육관,0,2
현대건설,2021-02-13,황민경,수원체육관,0,2
현대건설,2021-02-13,고예림,수원체육관,0,2
현대건설,2021-02-13,김다인,수원체육관,0,2
현대건설,2021-02-13,김연견,수원체육관,0,2
현대건설,2021-02-13,한미르,수원체육관,0,2
GS칼텍스,2021-02-14,러츠,수원체육관,0,3
GS칼텍스,2021-02-14,이소영,수원체육관,0,3
GS칼텍스,2021-02-14,강소휘,수원체육관,0,3
GS칼텍스,2021-02-14,문명화,수원체육관,0,3
GS칼텍스,2021-02-14,안혜진,수원체육관,0,3
GS칼텍스,2021-02-14,김해빈,수원체육관,0,3
GS칼텍스,2021-02-14,한다혜,수원체육관,0,3
GS칼텍스,2021-02-14,한수진,수원체육관,0,3
KGC인삼공사,2021-02-14,디우프,수원체육관,0,2
KGC인삼공사,2021-02-14,최은지,수원체육관,0,2
KGC인삼공사,2021-02-14,고의정,수원체육관,0,2
KGC인삼공사,2021-02-14,박은진,수원체육관,0,2
KGC인삼공사,2021-02-14,한송이,수원체육관,0,2
KGC인삼공사,2021-02-14,하효림,수원체육관,0,2
KGC인삼공사,2021-02-14,오지영,수원체육관,0,2
KGC인삼공사,2021-02-14,채선아,수원체육관,0,2
흥국생명,2021-02-16,김연경,수원체육관,0,3
흥국생명,2021-02-16,김미연,수원체육관,0,3
흥국생명,2021-02-16,김채연,수원체육관,0,3
흥국생명,2021-02-16,김다은,수원체육관,0,3
흥국생명,2021-02-16,브루나,수원체육관,0,3
흥국생명,2021-02-16,김다솔,수원체육관,0,3
흥국생명,2021-02-16,박혜진,수원체육관,0,3
흥국생명,2021-02-16,도수빈,수원체육관,0,3
흥국생명,2021-02-16,박상미,수원체육관,0,3
IBK기업은행,2021-02-16,라자레바,수원체육관,0,2
IBK기업은행,2021-02-16,김주향,수원체육관,0,2
IBK기업은행,2021-02-16,표승주,수원체육관,0,2
IBK기업은행,2021-02-16,김수지,수원체육관,0,2
IBK기업은행,2021-02-16,김희진,수원체육관,0,2
IBK기업은행,2021-02-16,김하경,수원체육관,0,2
IBK기업은행,2021-02-16,김현정,수원체육관,0,2
IBK기업은행,2021-02-16,박민지,수원체육관,0,2
IBK기업은행,2021-02-16,신연경,수원체육관,0,2
IBK기업은행,2021-02-16,한지현,수원체육관,0,2
한국도로공사,2021-02-17,켈시,수원체육관,0,3
한국도로공사,2021-02-17,박정아,수원체육관,0,3
한국도로공사,2021-02-17,정대영,수원체육관,0,3
한국도로공사,2021-02-17,배유나,수원체육관,0,3
한국도로공사,2021-02-17,하혜진,수원체육관,0,3
한국도로공사,2021-02-17,이고은,수원체육관,0,3
한국도로공사,2021-02-17,문정원,수원체육관,0,3
한국도로공사,2021-02-17,전새얀,수원체육관,0,3
한국도로공사,2021-02-17,우수민,수원체육관,0,3
한국도로공사,2021-02-17,임명옥,수원체육관,0,3
GS칼텍스,2021-02-17,러츠,수원체육관,0,2
GS칼텍스,2021-02-17,강소휘,수원체육관,0,2
GS칼텍스,2021-02-17,이소영,수원체육관,0,2
GS칼텍스,2021-02-17,김유리,수원체육관,0,2
GS칼텍스,2021-02-17,문명화,수원체육관,0,2
GS칼텍스,2021-02-17,유서연,수원체육관,0,2
GS칼텍스,2021-02-17,안혜진,수원체육관,0,2
GS칼텍스,2021-02-17,김해빈,수원체육관,0,2
GS칼텍스,2021-02-17,한다혜,수원체육관,0,2
GS칼텍스,2021-02-17,한수진,수원체육관,0,2
흥국생명,2021-02-19,브루나,수원체육관,0,3
흥국생명,2021-02-19,김연경,수원체육관,0,3
흥국생명,2021-02-19,김미연,수원체육관,0,3
흥국생명,2021-02-19,이주아,수원체육관,0,3
흥국생명,2021-02-19,김세영,수원체육관,0,3
흥국생명,2021-02-19,김다솔,수원체육관,0,3
흥국생명,2021-02-19,도수빈,수원체육관,0,3
흥국생명,2021-02-19,박상미,수원체육관,0,3
흥국생명,2021-02-19,박현주,수원체육관,0,3
흥국생명,2021-02-19,박혜진,수원체육관,0,3
KGC인삼공사,2021-02-19,디우프,수원체육관,0,2
KGC인삼공사,2021-02-19,고의정,수원체육관,0,2
KGC인삼공사,2021-02-19,최은지,수원체육관,0,2
KGC인삼공사,2021-02-19,한송이,수원체육관,0,2
KGC인삼공사,2021-02-19,박은진,수원체육관,0,2
KGC인삼공사,2021-02-19,하효림,수원체육관,0,2
KGC인삼공사,2021-02-19,오지영,수원체육관,0,2
KGC인삼공사,2021-02-19,채선아,수원체육관,0,2
현대건설,2021-02-20,양효진,수원체육관,0,3
현대건설,2021-02-20,루소,수원체육관,0,3
현대건설,2021-02-20,황민경,수원체육관,0,3
현대건설,2021-02-20,고예림,수원체육관,0,3
현대건설,2021-02-20,정지윤,수원체육관,0,3
현대건설,2021-02-20,이다현,수원체육관,0,3
현대건설,2021-02-20,김다인,수원체육관,0,3
현대건설,2021-02-20,김연견,수원체육관,0,3
IBK기업은행,2021-02-20,라자레바,수원체육관,0,2
IBK기업은행,2021-02-20,김수지,수원체육관,0,2
IBK기업은행,2021-02-20,표승주,수원체육관,0,2
IBK기업은행,2021-02-20,김주향,수원체육관,0,2
IBK기업은행,2021-02-20,김희진,수원체육관,0,2
IBK기업은행,2021-02-20,조송화,수원체육관,0,2
IBK기업은행,2021-02-20,박민지,수원체육관,0,2
IBK기업은행,2021-02-20,신연경,수원체육관,0,2
IBK기업은행,2021-02-20,한지현,수원체육관,0,2
GS칼텍스,2021-02-21,강소휘,수원체육관,0,3
GS칼텍스,2021-02-21,러츠,수원체육관,0,3
GS칼텍스,2021-02-21,이소영,수원체육관,0,3
GS칼텍스,2021-02-21,문지윤,수원체육관,0,3
GS칼텍스,2021-02-21,김유리,수원체육관,0,3
GS칼텍스,2021-02-21,문명화,수원체육관,0,3
GS칼텍스,2021-02-21,유서연,수원체육관,0,3
GS칼텍스,2021-02-21,이원정,수원체육관,0,3
GS칼텍스,2021-02-21,한수진,수원체육관,0,3
GS칼텍스,2021-02-21,김해빈,수원체육관,0,3
GS칼텍스,2021-02-21,안혜진,수원체육관,0,3
GS칼텍스,2021-02-21,한다혜,수원체육관,0,3
한국도로공사,2021-02-21,켈시,수원체육관,0,2
한국도로공사,2021-02-21,박정아,수원체육관,0,2
한국도로공사,2021-02-21,배유나,수원체육관,0,2
한국도로공사,2021-02-21,전새얀,수원체육관,0,2
한국도로공사,2021-02-21,정대영,수원체육관,0,2
한국도로공사,2021-02-21,이고은,수원체육관,0,2
한국도로공사,2021-02-21,문정원,수원체육관,0,2
한국도로공사,2021-02-21,우수민,수원체육관,0,2
한국도로공사,2021-02-21,임명옥,수원체육관,0,2
IBK기업은행,2021-02-24,라자레바,수원체육관,0,3
IBK기업은행,2021-02-24,김주향,수원체육관,0,3
IBK기업은행,2021-02-24,김수지,수원체육관,0,3
IBK기업은행,2021-02-24,표승주,수원체육관,0,3
IBK기업은행,2021-02-24,김희진,수원체육관,0,3
IBK기업은행,2021-02-24,박민지,수원체육관,0,3
IBK기업은행,2021-02-24,신연경,수원체육관,0,3
흥국생명,2021-02-24,김연경,수원체육관,0,2
흥국생명,2021-02-24,이한비,수원체육관,0,2
흥국생명,2021-02-24,브루나,수원체육관,0,2
흥국생명,2021-02-24,이주아,수원체육관,0,2
흥국생명,2021-02-24,김다솔,수원체육관,0,2
흥국생명,2021-02-24,김세영,수원체육관,0,2
흥국생명,2021-02-24,도수빈,수원체육관,0,2
흥국생명,2021-02-24,박상미,수원체육관,0,2
흥국생명,2021-02-24,박혜진,수원체육관,0,2
현대건설,2021-02-26,루소,수원체육관,0,3
현대건설,2021-02-26,정지윤,수원체육관,0,3
현대건설,2021-02-26,양효진,수원체육관,0,3
현대건설,2021-02-26,고예림,수원체육관,0,3
현대건설,2021-02-26,황민경,수원체육관,0,3
현대건설,2021-02-26,이다현,수원체육관,0,3
현대건설,2021-02-26,김다인,수원체육관,0,3
현대건설,2021-02-26,김연견,수원체육관,0,3
현대건설,2021-02-26,이나연,수원체육관,0,3
KGC인삼공사,2021-02-26,디우프,수원체육관,0,2
KGC인삼공사,2021-02-26,고의정,수원체육관,0,2
KGC인삼공사,2021-02-26,한송이,수원체육관,0,2
KGC인삼공사,2021-02-26,박은진,수원체육관,0,2
KGC인삼공사,2021-02-26,최은지,수원체육관,0,2
KGC인삼공사,2021-02-26,오지영,수원체육관,0,2
KGC인삼공사,2021-02-26,이솔아,수원체육관,0,2
KGC인삼공사,2021-02-26,채선아,수원체육관,0,2
KGC인삼공사,2021-02-26,하효림,수원체육관,0,2
한국도로공사,2021-02-27,켈시,수원체육관,0,3
한국도로공사,2021-02-27,박정아,수원체육관,0,3
한국도로공사,2021-02-27,배유나,수원체육관,0,3
한국도로공사,2021-02-27,전새얀,수원체육관,0,3
한국도로공사,2021-02-27,정대영,수원체육관,0,3
한국도로공사,2021-02-27,문정원,수원체육관,0,3
한국도로공사,2021-02-27,이고은,수원체육관,0,3
한국도로공사,2021-02-27,우수민,수원체육관,0,3
한국도로공사,2021-02-27,임명옥,수원체육관,0,3
IBK기업은행,2021-02-27,라자레바,수원체육관,0,2
IBK기업은행,2021-02-27,김주향,수원체육관,0,2
IBK기업은행,2021-02-27,표승주,수원체육관,0,2
IBK기업은행,2021-02-27,김희진,수원체육관,0,2
IBK기업은행,2021-02-27,김수지,수원체육관,0,2
IBK기업은행,2021-02-27,조송화,수원체육관,0,2
IBK기업은행,2021-02-27,심미옥,수원체육관,0,2
IBK기업은행,2021-02-27,신연경,수원체육관,0,2
IBK기업은행,2021-02-27,한지현,수원체육관,0,2
GS칼텍스,2021-02-28,러츠,수원체육관,0,3
GS칼텍스,2021-02-28,강소휘,수원체육관,0,3
GS칼텍스,2021-02-28,이소영,수원체육관,0,3
GS칼텍스,2021-02-28,문지윤,수원체육관,0,3
GS칼텍스,2021-02-28,문명화,수원체육관,0,3
GS칼텍스,2021-02-28,안혜진,수원체육관,0,3
GS칼텍스,2021-02-28,유서연,수원체육관,0,3
GS칼텍스,2021-02-28,김해빈,수원체육관,0,3
GS칼텍스,2021-02-28,한다혜,수원체육관,0,3
GS칼텍스,2021-02-28,한수진,수원체육관,0,3
흥국생명,2021-02-28,브루나,수원체육관,0,2
흥국생명,2021-02-28,김연경,수원체육관,0,2
흥국생명,2021-02-28,이주아,수원체육관,0,2
흥국생명,2021-02-28,김채연,수원체육관,0,2
흥국생명,2021-02-28,이한비,수원체육관,0,2
흥국생명,2021-02-28,김미연,수원체육관,0,2
흥국생명,2021-02-28,김다솔,수원체육관,0,2
흥국생명,2021-02-28,도수빈,수원체육관,0,2
흥국생명,2021-02-28,박현주,수원체육관,0,2
KGC인삼공사,2021-03-03,디우프,수원체육관,0,3
KGC인삼공사,2021-03-03,고의정,수원체육관,0,3
KGC인삼공사,2021-03-03,고민지,수원체육관,0,3
KGC인삼공사,2021-03-03,한송이,수원체육관,0,3
KGC인삼공사,2021-03-03,박은진,수원체육관,0,3
KGC인삼공사,2021-03-03,오지영,수원체육관,0,3
KGC인삼공사,2021-03-03,이솔아,수원체육관,0,3
KGC인삼공사,2021-03-03,채선아,수원체육관,0,3
KGC인삼공사,2021-03-03,하효림,수원체육관,0,3
한국도로공사,2021-03-03,켈시,수원체육관,0,2
한국도로공사,2021-03-03,박정아,수원체육관,0,2
한국도로공사,2021-03-03,정대영,수원체육관,0,2
한국도로공사,2021-03-03,배유나,수원체육관,0,2
한국도로공사,2021-03-03,문정원,수원체육관,0,2
한국도로공사,2021-03-03,전새얀,수원체육관,0,2
한국도로공사,2021-03-03,이고은,수원체육관,0,2
한국도로공사,2021-03-03,우수민,수원체육관,0,2
한국도로공사,2021-03-03,임명옥,수원체육관,0,2
GS칼텍스,2021-03-05,러츠,수원체육관,0,3
GS칼텍스,2021-03-05,이소영,수원체육관,0,3
GS칼텍스,2021-03-05,강소휘,수원체육관,0,3
GS칼텍스,2021-03-05,문지윤,수원체육관,0,3
GS칼텍스,2021-03-05,문명화,수원체육관,0,3
GS칼텍스,2021-03-05,유서연,수원체육관,0,3
GS칼텍스,2021-03-05,안혜진,수원체육관,0,3
GS칼텍스,2021-03-05,김해빈,수원체육관,0,3
GS칼텍스,2021-03-05,이현,수원체육관,0,3
GS칼텍스,2021-03-05,한다혜,수원체육관,0,3
GS칼텍스,2021-03-05,한수진,수원체육관,0,3
현대건설,2021-03-05,루소,수원체육관,0,2
현대건설,2021-03-05,양효진,수원체육관,0,2
현대건설,2021-03-05,정지윤,수원체육관,0,2
현대건설,2021-03-05,고예림,수원체육관,0,2
현대건설,2021-03-05,황민경,수원체육관,0,2
현대건설,2021-03-05,이다현,수원체육관,0,2
현대건설,2021-03-05,김다인,수원체육관,0,2
현대건설,2021-03-05,김연견,수원체육관,0,2
흥국생명,2021-03-06,김연경,수원체육관,0,3
흥국생명,2021-03-06,브루나,수원체육관,0,3
흥국생명,2021-03-06,김미연,수원체육관,0,3
흥국생명,2021-03-06,김채연,수원체육관,0,3
흥국생명,2021-03-06,이주아,수원체육관,0,3
흥국생명,2021-03-06,김다솔,수원체육관,0,3
흥국생명,2021-03-06,도수빈,수원체육관,0,3
흥국생명,2021-03-06,박상미,수원체육관,0,3
